coid,year,Bias
4420,2024,-11.45940508036674
4426,2024,-1.4916971573318392
4430,2024,14.357415379593178
4432,2024,15.437165818549566
4433,2024,5.832501888423456
4438,2024,17.198702544476426
4439,2024,16.4472802337739
4440,2024,9.819832570622804
4441,2024,-7.421876795374425
4442,2024,-26.441818608654827
4502,2024,10.284137182155463
4503,2024,-5.7120845678278815
4506,2024,-11.82302551337008
4510,2024,4.254242185276671
4513,2024,44.58635729088088
4523,2024,11.656259292298529
4526,2024,6.121646850741868
4527,2024,0.4165867360109478
4528,2024,21.266797444585485
4529,2024,39.81617965837164
4530,2024,7.983511068473589
4532,2024,-12.49792976174515
4533,2024,33.55372647654621
4534,2024,21.82314639781558
4535,2024,6.358821604365231
4536,2024,6.025203082346997
4538,2024,6.889032010214343
4540,2024,42.74904485801693
4541,2024,-22.75914069827918
4542,2024,32.06002728512962
4543,2024,36.41828987598337
4545,2024,23.382152588555854
4549,2024,60.94112120382492
4550,2024,0.722617620033954
4551,2024,-10.294884066313994
4552,2024,-1.769673014732296
4554,2024,-14.41999515203748
4555,2024,8.167600018924343
4556,2024,20.865091023757696
4557,2024,19.39424256805579
4558,2024,22.122191710985213
4560,2024,2.013462359889833
4561,2024,51.40075336382566
4562,2024,32.21613984126171
4563,2024,50.4899800519801
4564,2024,14.911318439030744
4566,2024,28.76808231779293
4568,2024,5.7192752674088565
4569,2024,28.73991357124776
4571,2024,51.80796173019767
4572,2024,-8.088246949431408
4576,2024,23.785687771209226
4577,2024,-6.153662166471775
4580,2024,6.8866947354551264
4581,2024,-6.452326666474269
4583,2024,24.56139235414921
4584,2024,10.622560396905625
4585,2024,45.92209460743802
4588,2024,12.53304702201597
4609,2024,8.80593826764926
4702,2024,23.268698060941823
4706,2024,4.123253274733144
4707,2024,27.053689823479065
4711,2024,-2.3945422000067653
4714,2024,-5.590650298529868
4716,2024,33.251939275099566
4720,2024,10.19197163798198
4721,2024,-3.3236247650850883
4722,2024,-53.9810072956199
4726,2024,16.58267699614257
4728,2024,-29.47778393869957
4729,2024,10.657913243107132
4735,2024,7.049267025973481
4736,2024,8.22136639679354
4737,2024,-5.5361994773858845
4739,2024,-6.888575418299658
4741,2024,24.50485529284414
4743,2024,28.751946764830805
4744,2024,-8.94794144925199
4745,2024,9.437879955475642
4746,2024,1.2315191202245734
4747,2024,4.201947660738953
4749,2024,-1.163721039648315
4754,2024,1.0821282707927438
4755,2024,11.508913254270164
4760,2024,-27.449971794301973
4763,2024,16.0143554261617
4764,2024,-11.27186301173205
4766,2024,-11.678101176035804
4767,2024,5.613861943573252
4768,2024,-0.9896675396891246
4770,2024,7.697163079943449
4771,2024,-9.722133916867406
4772,2024,-30.648999889810536
4806,2024,21.69435993447228
4807,2024,9.429144628852812
4903,2024,-1.7549357568160413
4904,2024,-0.7045726603580166
4905,2024,17.306792434242936
4906,2024,18.12791951131872
4907,2024,40.02799293210129
4908,2024,16.474262416658874
4909,2024,55.169212895034704
4911,2024,4.46245823524176
4912,2024,63.46996175677832
4915,2024,-6.543755577175106
4916,2024,-32.125452637991124
4919,2024,25.164960600407067
4923,2024,5.329153605015683
4924,2024,10.871012726610294
4927,2024,19.4304781748728
4930,2024,13.394382504635374
4931,2024,-36.49450384522886
4933,2024,-5.578728468223728
4934,2024,9.32501923310524
4935,2024,29.825280615996117
4938,2024,10.982844971357206
4939,2024,-10.37625823120951
4942,2024,4.292977641627833
4943,2024,18.68953743598081
4946,2024,-70.16590193958169
4949,2024,-45.56902139995571
4950,2024,19.57800010226168
4951,2024,-7.834849495563663
4952,2024,27.921720615325725
4953,2024,1.8843560234079868
4956,2024,43.402664933376656
4958,2024,-9.376833296700337
4960,2024,-2.388186768828806
4961,2024,18.304772254797804
4966,2024,13.131759835234474
4967,2024,-16.243870006202503
4968,2024,40.45994685407063
4971,2024,-39.16861969796133
4972,2024,14.511721413742425
4973,2024,0.960036934942894
4974,2024,49.90204972754912
4976,2024,17.84726266744322
4977,2024,33.03231175809253
4979,2024,-4.097264837944239
4987,2024,0.7050568430995429
4989,2024,-27.71861633917691
4991,2024,-0.0056789481392451
4994,2024,3.0410604291129064
4995,2024,18.45559108480885
4999,2024,20.516586170873143
5007,2024,-5.938466336772998
5009,2024,13.282045657521596
5011,2024,40.62510942566407
5013,2024,7.297124238961626
5014,2024,13.042082407509117
5015,2024,3.797365552268824
5016,2024,3.8422824069705257
5201,2024,-33.35968526246255
5202,2024,7.161113434639159
5203,2024,-6.332906206572934
5205,2024,-14.252216969953974
5206,2024,7.853462753693321
5209,2024,8.174493737338302
5210,2024,8.486017357762767
5211,2024,2.4203546978599624
5212,2024,1.8309822985949027
5213,2024,6.358839525293088
5215,2024,12.948813016517828
5220,2024,1.4761553901267714
5222,2024,-8.979955079035468
5223,2024,12.238711167571315
5225,2024,1.8120270048506384
5227,2024,40.33680834001604
5228,2024,3.863966581910651
5230,2024,34.18259432530488
5234,2024,-31.137611491665968
5236,2024,7.391876832637588
5243,2024,8.503662827314379
5244,2024,9.754945882634752
5245,2024,24.75986071921715
5251,2024,-38.735256614599926
5258,2024,11.996607675135008
5263,2024,41.17480970812109
5269,2024,14.102468317055909
5272,2024,28.640343040914768
5274,2024,-27.45948070552086
5276,2024,21.00033734970436
5278,2024,5.0007938719080185
5283,2024,22.417118990656164
5284,2024,-25.69775359003196
5285,2024,0.4450015406318037
5287,2024,-2.8091939771544845
5288,2024,31.89586525457173
5289,2024,-29.715122147987355
5291,2024,-6.242269974386181
5292,2024,-3.943483614094833
5299,2024,13.66544819756261
5301,2024,51.18161436496271
5302,2024,9.482278715902751
5306,2024,15.85933443860858
5309,2024,-14.69346952262642
5310,2024,13.548679231334344
5312,2024,-13.427982730734032
5314,2024,-48.55914046711789
5315,2024,-12.742090349172155
5321,2024,37.757871878393054
5324,2024,13.638389276101185
5328,2024,6.091403842370994
5340,2024,-14.253357061964092
5344,2024,20.56516614963628
5345,2024,16.62996492945112
5347,2024,4.060720236085853
5348,2024,9.705667720749217
5351,2024,10.72178968066794
5353,2024,16.010660640010116
5355,2024,15.945038590662111
5356,2024,7.182972566489608
5364,2024,58.6919932676124
5371,2024,11.513967102951128
5381,2024,23.15072177889356
5386,2024,4.976425552709917
5388,2024,11.00124956693358
5392,2024,-2.771025765678155
5398,2024,-6.329162693482049
5403,2024,-12.29496905553408
5410,2024,-1.7416271745501872
5425,2024,2.454449631079664
5426,2024,24.922000722519616
5432,2024,2.9084476232143124
5434,2024,-4.407016125894159
5438,2024,20.35703227022443
5439,2024,-51.178879862926166
5443,2024,23.51083810439785
5450,2024,18.67265448781777
5452,2024,18.516220796513743
5455,2024,53.12388266202371
5457,2024,24.653614389751045
5460,2024,4.0082930200414655
5464,2024,-8.237250912379285
5465,2024,3.232008789598964
5468,2024,8.486238532110093
5469,2024,-25.34699578080096
5471,2024,13.420646326132877
5474,2024,21.775952548278973
5475,2024,-65.13648209958393
5478,2024,3.053069324047791
5481,2024,24.860994595860085
5483,2024,15.801867499280773
5484,2024,46.66002545796669
5487,2024,21.70956836627459
5488,2024,26.42163323082931
5489,2024,-9.401060493591345
5490,2024,-10.511880959990492
5493,2024,-5.177870616533725
5498,2024,-32.388827570400665
5508,2024,28.701851700139255
5511,2024,-0.9609347779616108
5512,2024,7.801708469647399
5514,2024,6.983489513609989
5515,2024,-10.247469702395543
5516,2024,22.68756423432684
5519,2024,0.9938662380686876
5520,2024,-16.127824182492205
5521,2024,-18.694737829618564
5522,2024,9.841159637559512
5523,2024,-8.003896147516203
5525,2024,0.4834516100111038
5529,2024,0.6893481451596072
5530,2024,-6.456210024382171
5531,2024,5.096945523895453
5533,2024,15.057709953155932
5534,2024,-3.0101244468410946
5536,2024,-34.67061084201915
5538,2024,3.4260935067878666
5543,2024,-8.332527212341487
5546,2024,4.092817032960854
5547,2024,-23.926066885153467
5548,2024,2.089141652287434
5601,2024,-2.4966879570888465
5603,2024,16.34177184987234
5604,2024,-1.8121773735668965
5607,2024,-6.460880603995451
5608,2024,-3.250101384624297
5609,2024,-0.6885903004686894
5701,2024,-5.92305096186298
5703,2024,7.635426041691989
5704,2024,9.856397316842813
5706,2024,5.346741430039867
5864,2024,-1.4626055488540342
5871,2024,-5.249346190831388
5876,2024,-10.351926397188544
5878,2024,4.6279880466172365
5880,2024,-2.7674213665943674
5902,2024,-11.797837359590275
5903,2024,-7.526985756232163
5904,2024,1.5458498864297
5905,2024,24.357701109719773
5906,2024,4.039618222949992
5907,2024,49.54328671893945
6005,2024,-2.23689472385539
6015,2024,-7.279151943462906
6016,2024,-0.5644774587578126
6020,2024,-3.478312047554598
6021,2024,-7.999693031360467
6023,2024,-4.140436586221114
6024,2024,8.989788143899672
6026,2024,-3.073245097359858
6028,2024,-16.516893364954115
6101,2024,5.47633111129862
6103,2024,14.147251547142345
6104,2024,13.529532436903846
6108,2024,11.08920928136967
6109,2024,5.538500663021561
6111,2024,8.29963797527767
6112,2024,-4.073717801902492
6113,2024,-13.878470961989134
6114,2024,-4.690706704339368
6115,2024,0.6723975800344519
6116,2024,11.73480897594118
6117,2024,2.861689954158828
6118,2024,25.32898859506204
6120,2024,8.363674011699137
6121,2024,4.705430770098954
6122,2024,0.1863684202661227
6123,2024,1.191982315431044
6124,2024,10.895631471926936
6125,2024,21.830254672641832
6126,2024,10.146261046255294
6127,2024,20.376637507818067
6128,2024,4.061743076306331
6129,2024,22.263456172146935
6130,2024,-33.8939945992376
6133,2024,9.450288327102744
6134,2024,19.93443640037392
6136,2024,-5.953669625460057
6138,2024,-10.876192478515676
6139,2024,-32.4481481388852
6140,2024,-34.49066491975106
6141,2024,25.664110966182047
6142,2024,21.26111560226353
6143,2024,-14.683471238150364
6144,2024,29.072272091054625
6146,2024,11.933667244773464
6147,2024,6.174231844188784
6148,2024,-50.26115025348502
6150,2024,-1.075644063694352
6151,2024,14.9481430827594
6152,2024,28.79207123811442
6153,2024,7.840918733912259
6154,2024,7.058001397624038
6155,2024,-1.597760229945538
6156,2024,0.2005635266700711
6158,2024,16.72617412798682
6160,2024,14.939332424941842
6161,2024,3.2525338772670525
6163,2024,-10.866270968161292
6164,2024,20.165193028417576
6165,2024,-15.752105708112856
6166,2024,11.736014334063311
6167,2024,11.952482390807456
6168,2024,18.850279923685605
6169,2024,1.507702077299806
6170,2024,-8.327680816237008
6171,2024,16.743537356708558
6173,2024,-7.973327292424109
6174,2024,10.300565485924462
6175,2024,-4.727475970351695
6176,2024,24.552198694180014
6177,2024,-11.460138697910809
6179,2024,-8.190767190810426
6180,2024,10.30710731401338
6182,2024,6.51112660876181
6183,2024,-10.351878083752448
6184,2024,-2.348692693625557
6185,2024,-7.333662027028734
6186,2024,-0.9877957123939722
6187,2024,12.841083962826438
6188,2024,8.446428736303137
6189,2024,15.115005874884964
6190,2024,-13.280298143768352
6191,2024,-39.290453044169006
6192,2024,1.172341033908158
6194,2024,1.5645082139602338
6195,2024,12.20668567698491
6196,2024,-27.237596761767325
6197,2024,-1.2639344400984749
6198,2024,29.53914190862369
6199,2024,22.440983445979047
6201,2024,-6.006675068106609
6202,2024,9.84357526215064
6203,2024,-3.993644832815773
6204,2024,-12.579466232609564
6205,2024,45.5499548451008
6206,2024,-23.2414113090315
6207,2024,8.682348909504809
6208,2024,5.672122824251384
6209,2024,-14.51093913986184
6210,2024,15.313898247441296
6212,2024,17.475886296901205
6213,2024,-14.62702897852552
6214,2024,14.619505056301923
6215,2024,-16.66159854185442
6216,2024,23.116980957510428
6217,2024,-2.6045173128456947
6218,2024,29.03554616553616
6219,2024,54.77260960789122
6220,2024,22.383881782378023
6221,2024,15.843534000077224
6222,2024,21.532491875936124
6223,2024,-24.17691996586598
6224,2024,16.84685947117095
6225,2024,0.0646031121847078
6226,2024,20.556664329251834
6227,2024,-10.443900930533294
6228,2024,-17.09588654483878
6229,2024,17.926801837987213
6230,2024,35.127089661971134
6231,2024,41.86802082593847
6233,2024,25.54197781267599
6234,2024,12.651288740650225
6235,2024,12.121932815812388
6236,2024,8.525218502279381
6237,2024,23.04526085825508
6239,2024,-10.97019891467555
6240,2024,5.2705102875730905
6241,2024,19.88865860853517
6242,2024,0.1743440061901855
6243,2024,22.78986305344086
6244,2024,8.757687445661158
6245,2024,9.527369038458948
6246,2024,2.853761902141007
6248,2024,11.002645864897456
6257,2024,-19.853391876508937
6259,2024,10.319248212364556
6261,2024,2.130409553600272
6263,2024,0.4401978172907428
6264,2024,10.748225818333609
6265,2024,-10.500430450310688
6266,2024,-2.26453642238982
6269,2024,6.679850946845886
6270,2024,9.246465621883583
6271,2024,18.259633969108656
6272,2024,-3.747420165476869
6274,2024,-36.36154589318444
6275,2024,1.348624043657864
6276,2024,-30.459762265714264
6277,2024,13.382084210459864
6278,2024,0.9146391856823594
6279,2024,17.691909742217838
6281,2024,3.8893268656172015
6282,2024,-3.815045358663434
6283,2024,7.91708173236564
6284,2024,7.813718730251866
6285,2024,9.40489013490285
6290,2024,-36.18644214185902
6291,2024,-26.587067029199677
6292,2024,5.254183935785105
6294,2024,-1.4823663030920122
6405,2024,20.60309078376944
6409,2024,38.48875881725012
6411,2024,9.74662191631183
6412,2024,6.440766860535913
6414,2024,-3.29094867286856
6415,2024,20.01329927656521
6416,2024,15.61592249221616
6417,2024,3.820499522089561
6418,2024,-37.67256582357293
6419,2024,42.64716858719303
6423,2024,8.668729203275136
6425,2024,25.477752938631262
6426,2024,12.436412810936725
6431,2024,-19.030600848782672
6432,2024,-6.299762734826906
6435,2024,-7.976387458507755
6438,2024,18.37457418409628
6441,2024,24.02933563416737
6442,2024,-5.601420620224385
6443,2024,8.801657930025616
6446,2024,9.681001022848378
6449,2024,3.829494343638693
6451,2024,45.5664260827795
6456,2024,2.944288016145576
6461,2024,32.38898924819225
6462,2024,36.54327872918771
6464,2024,-0.8313760578607835
6465,2024,18.94582544432908
6469,2024,-2.391519746815706
6470,2024,11.156693820938104
6472,2024,-3.8028908344425463
6474,2024,-15.48157130783082
6477,2024,-19.61567869353837
6482,2024,-11.527176072393036
6485,2024,-27.907750777569923
6486,2024,1.980018020672011
6488,2024,1.6509210056150727
6491,2024,11.92163612588351
6492,2024,12.056796051479148
6494,2024,20.129287125157123
6496,2024,5.777313150292079
6498,2024,23.607294145427925
6499,2024,-52.7178764842105
6504,2024,18.884713818660607
6505,2024,-15.74455143944702
6506,2024,1.859399369716885
6508,2024,8.53386020412437
6509,2024,9.711523757837076
6510,2024,-22.315521479188867
6512,2024,8.931447671008396
6515,2024,-25.426587449804707
6516,2024,-1.5315716192745594
6517,2024,9.671411077135163
6523,2024,8.469313901598245
6525,2024,-12.11519364448857
6526,2024,27.15987312478282
6527,2024,-0.0268238398689404
6530,2024,17.045016780212194
6531,2024,-1.737726506515076
6532,2024,8.885399701576949
6533,2024,34.65117493421136
6535,2024,25.29820973917925
6538,2024,11.57431519342532
6541,2024,10.6060450240135
6542,2024,6.36955510481581
6546,2024,58.19526759934661
6547,2024,-16.65741922358469
6548,2024,-8.070609165790607
6550,2024,18.111254851228978
6552,2024,27.215045659299253
6556,2024,7.483263665767602
6558,2024,-19.1189588147681
6560,2024,-18.59381527222872
6561,2024,14.0679385050616
6568,2024,-1.2431751436043736
6569,2024,15.979512821739416
6570,2024,14.705106794409788
6573,2024,21.98206578056282
6574,2024,-19.866009972773718
6576,2024,2.5262467191601017
6577,2024,6.1031206137302885
6578,2024,-0.7256240469148182
6579,2024,-0.8117046947266681
6581,2024,-2.8605994525990277
6582,2024,47.26086209857461
6584,2024,-17.206156083397477
6585,2024,17.37754312251216
6588,2024,23.33094222322901
6589,2024,8.057810928846934
6590,2024,-12.815587147470303
6591,2024,-23.3178661403326
6592,2024,7.340988636978589
6593,2024,32.781942253297615
6596,2024,-41.84098338840604
6597,2024,24.84396323206341
6598,2024,-5.036147530939837
6603,2024,-4.415762813725207
6605,2024,21.87527004758797
6606,2024,-1.615435498139102
6609,2024,60.30623270311413
6612,2024,10.979267153809255
6613,2024,-8.227739527038619
6614,2024,1.0346559517830247
6615,2024,16.843456323857016
6616,2024,2.8272599962786367
6617,2024,14.34385766960166
6620,2024,-15.908571428571433
6624,2024,-3.4486036085985314
6625,2024,-6.644957144173756
6629,2024,3.087870136926244
6637,2024,8.393422720886615
6640,2024,10.849395218322703
6641,2024,32.43535841460181
6642,2024,9.987150630826417
6643,2024,40.31181983942131
6649,2024,-25.663708938154706
6651,2024,-0.171993870404974
6654,2024,-37.9978471474704
6655,2024,4.512849060843148
6657,2024,-11.95504854604509
6658,2024,9.232002024376868
6661,2024,13.572376144074674
6662,2024,-1.816838582909364
6664,2024,2.336617639848779
6666,2024,5.008520428192646
6667,2024,-22.234549310758812
6668,2024,18.29029884102596
6669,2024,-10.34390179975815
6670,2024,3.5099341466290124
6671,2024,2.7754604628295305
6672,2024,-27.601080839882
6674,2024,4.346763067358235
6679,2024,35.968451056464204
6680,2024,14.480329329881584
6683,2024,10.445420869011942
6684,2024,22.01012576703581
6689,2024,39.5413163429302
6690,2024,11.294824216299414
6691,2024,-12.780726748203977
6692,2024,5.205917903319884
6693,2024,23.67359988362984
6695,2024,33.141577234200255
6697,2024,-13.657787472838848
6698,2024,15.607292816316978
6703,2024,9.816346257115244
6706,2024,52.38053608808202
6708,2024,7.717926901955079
6712,2024,-4.353513971478909
6715,2024,32.537752478275614
6716,2024,33.21035898912244
6719,2024,11.73338206908293
6720,2024,-0.7137148356218916
6721,2024,-4.775717040045043
6722,2024,-3.197723022875482
6725,2024,-50.6557107641742
6727,2024,-27.514503852536592
6728,2024,-17.000869115717357
6730,2024,5.704034314536821
6732,2024,20.504673429841567
6733,2024,-3.312526681358226
6735,2024,-1.4738557114890294
6739,2024,-56.19887917315263
6741,2024,1.8241659748598664
6742,2024,19.482541236900776
6743,2024,22.34119054686328
6751,2024,12.257040047188774
6752,2024,-17.606295599639402
6753,2024,-12.38854708985632
6754,2024,9.954721294179713
6756,2024,27.0463552458473
6757,2024,-7.117491954579395
6761,2024,-24.156792581620543
6762,2024,6.882879953758891
6763,2024,-2.2689823386327976
6767,2024,17.39379276255886
6768,2024,0.8388363376762428
6770,2024,-22.36024844720496
6776,2024,5.449668854325867
6781,2024,2.048850620796406
6782,2024,-1.9835125629982997
6785,2024,-23.057901026511967
6788,2024,-8.171314758399479
6789,2024,20.558168949071533
6790,2024,-0.4374448745745661
6791,2024,8.00117332110561
6792,2024,9.495981683787347
6794,2024,-3.927846014482562
6796,2024,0.49818946841541
6799,2024,-0.4985720096860508
6803,2024,-4.610090671358756
6804,2024,23.594796577929632
6805,2024,-12.90015618441073
6806,2024,37.71902373858368
6807,2024,25.4181291905745
6811,2024,15.842414082145844
6821,2024,5.950631354788401
6823,2024,0.5677293044847072
6829,2024,-0.832920825830385
6830,2024,7.179108168180556
6831,2024,-66.67792312670609
6834,2024,1.7331453686043643
6835,2024,-7.059473731208567
6838,2024,21.504120433456634
6840,2024,-4.2614741115210695
6841,2024,-0.8697278593472475
6843,2024,-11.109084275811751
6844,2024,32.65192842911369
6846,2024,1.962948489105296
6855,2024,14.643578248519912
6856,2024,6.146399132086479
6859,2024,30.36637446617218
6861,2024,4.742154608994174
6862,2024,6.69747482194083
6863,2024,33.45310802933417
6865,2024,-0.6735745758546127
6869,2024,23.79908020502257
6870,2024,7.498899289947452
6872,2024,27.019266100826076
6873,2024,9.15710935938795
6874,2024,12.702855764097876
6875,2024,7.612627090716013
6877,2024,3.7640577815672
6881,2024,-2.566111411641086
6885,2024,3.8623388458548846
6890,2024,22.80146647089766
6894,2024,-9.441105099337186
6895,2024,-3.864479659745064
6899,2024,-4.59709607467237
6901,2024,44.0604789680512
6902,2024,27.21034687094752
6903,2024,-4.607880848227554
6904,2024,2.035290082405276
6906,2024,15.737596376825142
6909,2024,-2.2269343044871444
6910,2024,-28.152028739188506
6913,2024,-4.630856633034624
6914,2024,-16.289854566176658
6916,2024,12.477597181879986
6918,2024,-22.78201110386408
6919,2024,-49.390213795487085
6922,2024,5.334720547839635
6923,2024,-11.708527546156022
6925,2024,-61.04027210461739
6928,2024,24.72291122084306
6929,2024,12.443560024205189
6931,2024,64.71104438114239
6933,2024,18.037115621191276
6934,2024,22.08530073367069
6936,2024,-4.435704352991143
6937,2024,52.31386853662882
6944,2024,-30.840530206056123
6952,2024,1.7704652055905767
6953,2024,7.318729478275824
6957,2024,18.875720585131788
6958,2024,13.289782534534286
6961,2024,6.646109650596626
6962,2024,9.291204630561282
6967,2024,-13.70044310554101
6968,2024,-3.610669843791373
6971,2024,45.5705273043839
6982,2024,24.050162713890032
6994,2024,9.166984358303589
6996,2024,26.056150672909045
6997,2024,16.61702899646237
7402,2024,-17.81036113959077
7547,2024,-21.22488358273702
7556,2024,-2.205944925444175
7584,2024,26.345486921553096
7642,2024,-10.652060552352433
7703,2024,-21.64408902238838
7704,2024,35.76899905327481
7705,2024,29.548530463407868
7708,2024,-5.403978248734303
7709,2024,48.76028946065687
7711,2024,14.135772925171215
7712,2024,52.29044747007825
7713,2024,5.688562732745702
7714,2024,-19.588975072229815
7715,2024,26.526542082702004
7716,2024,4.819244950640773
7718,2024,10.28880749687952
7721,2024,29.289063901393185
7722,2024,-27.459037344154048
7723,2024,77.26491882037124
7728,2024,-2.8083682229762417
7732,2024,14.783984502767543
7734,2024,31.990471838693303
7736,2024,12.803747698143978
7738,2024,-26.461220039733004
7743,2024,104.0593339437028
7744,2024,-49.000430053821255
7747,2024,0.4408387216128221
7750,2024,-39.32887845964218
7751,2024,-27.135790872208037
7753,2024,-5.048451019857655
7757,2024,11.955211429970426
7760,2024,8.942425100631871
7765,2024,6.529469202990194
7767,2024,6.47012267510883
7769,2024,-64.64245338924455
7770,2024,45.238095238095255
7777,2024,-30.654811207723515
7780,2024,-90.56745925757092
7782,2024,26.70879224871581
7786,2024,36.030886137086966
7788,2024,41.04137174271318
7791,2024,3.673960294046267
7792,2024,-7.404762637159822
7794,2024,-20.107729598707248
7795,2024,-6.87287758011001
7799,2024,-66.400211143021
7805,2024,-7.260882002771915
8011,2024,5.318073624832894
8016,2024,0.9684284760789276
8021,2024,-52.07388041320328
8024,2024,21.812401960103838
8027,2024,1.3224508112808069
8028,2024,-5.856515273055829
8032,2024,35.170113025222165
8033,2024,-27.46366588122572
8034,2024,-2.8191908413694087
8038,2024,-25.41391180809791
8039,2024,-19.80015033939401
8040,2024,25.57031937885215
8042,2024,5.5614941262549165
8043,2024,-12.68396277086565
8044,2024,20.09397457158652
8045,2024,-23.39096289108339
8046,2024,-23.259592699220423
8047,2024,1.4876062105143055
8048,2024,4.071302816901412
8049,2024,9.123239947742777
8050,2024,24.388676685824425
8054,2024,22.98880775392386
8059,2024,26.40116117093908
8064,2024,25.10775938842539
8066,2024,20.008477420038503
8067,2024,23.707007578325182
8068,2024,25.769223745959863
8069,2024,15.177082226650397
8070,2024,4.224691430414258
8071,2024,22.749154098220664
8072,2024,-31.825560004328533
8074,2024,-22.602584273552928
8076,2024,14.485585294072331
8077,2024,3.121084566328338
8080,2024,15.88456910665326
8081,2024,2.5999317834233717
8083,2024,2.625668548457669
8084,2024,44.48004409763491
8085,2024,47.12917580582561
8086,2024,14.291327926024168
8087,2024,18.679608849320424
8088,2024,-39.64540527298894
8089,2024,56.23169429034148
8091,2024,5.529374718604872
8092,2024,12.820912818684263
8093,2024,20.73396688781306
8096,2024,-23.173041055234293
8097,2024,23.040026369779312
8099,2024,5.637628027503753
8101,2024,16.14958150228107
8102,2024,22.623780205749867
8103,2024,-12.667162454681876
8104,2024,19.95721480411549
8105,2024,15.501894231065386
8107,2024,10.405639407076285
8109,2024,-7.970160625847217
8110,2024,-27.706402695871944
8111,2024,-0.1551299378160863
8112,2024,3.742674729924538
8114,2024,38.30379296751204
8121,2024,15.248077796658649
8131,2024,-12.398723299779023
8147,2024,6.81449815920271
8150,2024,-1.7534887837691662
8155,2024,-15.462194436213904
8163,2024,13.490216598047445
8171,2024,9.048882481965007
8176,2024,20.684361353711797
8182,2024,10.987549333856649
8183,2024,20.209292111444235
8201,2024,17.448432797474865
8210,2024,-48.08236580199238
8213,2024,1.834887981623228
8215,2024,22.43151762233716
8222,2024,-17.041337972154416
8227,2024,13.970537040108056
8234,2024,-20.755507982124414
8240,2024,22.39520419801224
8249,2024,14.61066866387286
8255,2024,21.09663837359964
8261,2024,4.040405234895051
8271,2024,-32.109789616344315
8272,2024,20.28847716846117
8277,2024,18.60325644261841
8279,2024,-1.2983657386473777
8284,2024,-3.365290122513151
8289,2024,11.50124256344604
8291,2024,12.55073088388464
8299,2024,-21.8112761242493
8341,2024,5.061995984629228
8342,2024,2.3941213264446755
8349,2024,13.582308745297697
8354,2024,-2.537139154556926
8358,2024,-53.86190696086896
8367,2024,-9.13481118155902
8374,2024,38.96564151850072
8383,2024,1.3398884335857189
8390,2024,-10.35354302483124
8401,2024,-6.519523501627418
8403,2024,6.259371786115232
8404,2024,14.174457530397373
8409,2024,2.578876608524093
8410,2024,47.685746057701664
8411,2024,2.21134040651354
8415,2024,-4.726702840161455
8416,2024,-4.040798083477136
8421,2024,12.739571589627962
8422,2024,-12.093121518635131
8423,2024,8.063358905016825
8424,2024,-8.88742256781893
8426,2024,24.360639640031582
8429,2024,27.621731497736302
8431,2024,18.93392228257625
8432,2024,12.838067576056206
8433,2024,14.87419244890115
8435,2024,7.514777137928415
8436,2024,-4.948059025844886
8437,2024,13.719014762831469
8438,2024,-2.370625553598104
8440,2024,5.871324053883307
8442,2024,23.68489229544349
8443,2024,-3.935145511260405
8444,2024,73.10656098634963
8446,2024,-1.5847435934466827
8450,2024,22.40151777882045
8454,2024,11.587667765989274
8455,2024,26.467143462333965
8462,2024,-20.385757308809367
8463,2024,0.3448586570990881
8464,2024,-16.704197835594524
8466,2024,35.48288381021269
8467,2024,50.80170025312266
8472,2024,-47.71893700534071
8473,2024,1.378131494671681
8476,2024,12.14730932102584
8477,2024,-1.6173153524979562
8478,2024,8.452276089957245
8481,2024,6.321839080459776
8482,2024,28.568254594664293
8488,2024,18.81020070437476
8489,2024,-6.773913200452848
8499,2024,-46.22523449019292
8905,2024,0.1901227631175001
8906,2024,9.339739832163495
8908,2024,-0.2124708239252176
8916,2024,7.2373724543376
8917,2024,3.0177715251736776
8921,2024,38.02979375087016
8923,2024,-5.099796459314925
8924,2024,6.525452786990604
8926,2024,-10.494627574944104
8927,2024,9.865270484090562
8928,2024,14.871461112918972
8929,2024,29.978646365240003
8930,2024,-6.928901612323565
8931,2024,-5.189405383630416
8932,2024,-68.59511556482035
8933,2024,18.72717484613483
8935,2024,11.20684473120002
8936,2024,-12.44372390964192
8937,2024,-76.03100274503471
8938,2024,0.6522082552865117
8940,2024,11.680737046427607
8941,2024,24.793758611109546
8942,2024,9.062831772994882
8996,2024,-8.86434657256691
9103,2024,23.81604473353875
910322,2024,-12.69508013156974
9105,2024,36.8685938746701
910861,2024,15.423020292111644
9110,2024,28.470553440053248
911608,2024,17.705242334322453
911622,2024,17.733802682903637
911868,2024,7.862828237744544
912000,2024,8.588002263723823
9136,2024,-5.952433352406936
9802,2024,1.9593690763447784
9902,2024,-5.485419246717559
9904,2024,13.6698426881898
9905,2024,1.3782198227869544
9906,2024,49.79701179264823
9907,2024,-16.799413241041034
9908,2024,-2.6612854485504966
9910,2024,6.198732149495007
9911,2024,-11.600404464262468
9912,2024,-0.1697114904662109
9914,2024,22.430853515311835
9917,2024,4.449913046862692
9918,2024,-2.1273860787968397
9919,2024,4.73380868852085
9921,2024,18.11926507736365
9924,2024,5.206563660669066
9925,2024,-1.999864619920424
9926,2024,-1.2223855649757325
9927,2024,-2.9371093814363776
9928,2024,-3.9311604880061184
9929,2024,12.708111359962896
9930,2024,-8.6340005872295
9931,2024,-3.67062489222408
9933,2024,11.268970393746162
