coid,year_q,K_avg,D_avg,K_minus_D_avg
2308,2023Q4,44.84570031319414,44.00963113136804,0.8360691818261046
2308,2024Q1,56.51189993689858,56.90842152845183,-0.3965215915532525
2308,2024Q2,53.39175565186341,52.94477298865008,0.44698266321333335
2308,2024Q3,54.5686176243424,54.971686124049825,-0.4030684997074232
2308,2024Q4,59.83275818279418,59.746314500716174,0.08644368207800568
2308,2025Q1,38.89161004917066,40.01376237414788,-1.1221523249772218
2308,2025Q2,63.72656173729653,62.69768576426866,1.0288759730278656
2308,2025Q3,80.06584519339843,80.45252953051366,-0.3866843371152271
2308,2025Q4,50.29236315662707,50.170146089308886,0.12221706731818216
2312,2020Q1,42.327275960265105,42.55294592058966,-0.22566996032455222
2312,2020Q2,46.72413082307962,47.43522800162368,-0.7110971785440583
2312,2020Q3,40.59009153025588,40.56144501616212,0.028646514093765063
2312,2020Q4,51.89750480118296,51.09924718704636,0.7982576141366025
2312,2021Q1,47.20832313190682,48.153809210023255,-0.9454860781164314
2312,2021Q2,48.40449324920907,48.49699573680127,-0.09250248759219915
2312,2021Q3,45.8039354869487,45.06138590435642,0.7425495825922823
2312,2021Q4,48.66573065174658,49.01720908397724,-0.3514784322306639
2312,2022Q1,45.934545770606746,44.34072358346795,1.593822187138798
2312,2022Q2,39.96452607121893,41.42666555480729,-1.4621394835883663
2312,2022Q3,54.76810731866343,55.012200220753975,-0.2440929020905429
2312,2022Q4,48.79106018566314,48.74493292386269,0.046127261800450015
2312,2023Q1,43.40458423280073,42.99659929717121,0.4079849356295213
2312,2023Q2,52.85569773729852,52.56875615570988,0.2869415815886427
2312,2023Q3,42.32592843901926,43.279111985079545,-0.9531835460602878
2312,2023Q4,44.63441155852966,44.22340941909025,0.411002139439411
2312,2024Q1,35.689008746985984,35.51311902591978,0.1758897210662056
2312,2024Q2,54.0844762649021,54.162840258682316,-0.07836399378021497
2312,2024Q3,44.96795892935534,45.150296395871294,-0.1823374665159534
2312,2024Q4,45.15746768021265,45.61925658863336,-0.46178890842071496
2312,2025Q1,36.652989317405854,36.59746140794309,0.05552790946276076
2312,2025Q2,45.23435954809569,44.4594543683422,0.7749051797534889
2312,2025Q3,42.55329629363923,42.15802693947176,0.39526935416746767
2312,2025Q4,48.288900244015366,49.47103016119178,-1.182129917176411
2313,2020Q1,42.586696104608976,41.397464218751125,1.1892318858578506
2313,2020Q2,68.59815882144905,68.05610866867822,0.5420501527708268
2313,2020Q3,48.588621234512395,49.9960346484052,-1.4074134138928045
2313,2020Q4,45.93914842176257,45.658404882379685,0.28074353938288255
2313,2021Q1,41.83504054110013,41.37076820101473,0.46427234008540097
2313,2021Q2,49.78083670400909,49.36784797528378,0.4129887287253098
2313,2021Q3,40.49569086367941,41.55039120665459,-1.0547003429751811
2313,2021Q4,53.164198938385866,52.84909137238186,0.31510756600400924
2313,2022Q1,55.70612666630042,55.073266589198276,0.6328600771021442
2313,2022Q2,43.83942192784161,45.27784276519758,-1.4384208373559701
2313,2022Q3,47.29146169904666,47.61612998455307,-0.32466828550641225
2313,2022Q4,48.100139504513486,47.98011922069889,0.12002028381459695
2313,2023Q1,52.775250540023684,50.79603588803142,1.9792146519922653
2313,2023Q2,52.55580077996566,53.38050471655394,-0.8247039365882856
2313,2023Q3,51.72385046130626,51.90835486197677,-0.18450440067050522
2313,2023Q4,48.80265836002907,49.112359038578724,-0.3097006785496532
2313,2024Q1,48.39061019954546,48.02899018758035,0.3616200119651154
2313,2024Q2,43.91213227610551,42.60508778214613,1.3070444939593813
2313,2024Q3,46.761803921590314,48.32333671310798,-1.5615327915176636
2313,2024Q4,43.8978526554706,43.79052934018121,0.10732331528939199
2313,2025Q1,40.783535341384436,41.21844836118766,-0.4349130198032256
2313,2025Q2,48.19835564571231,47.24037143297164,0.9579842127406692
2313,2025Q3,59.32687372619693,60.169392987131744,-0.8425192609348144
2313,2025Q4,48.31153739656197,47.07613023583733,1.235407160724634
2314,2020Q1,37.29882665324451,37.52290440267884,-0.22407774943432912
2314,2020Q2,66.90514439804353,66.55694449977233,0.34819989827120423
2314,2020Q3,44.72075475245105,45.90529712038697,-1.1845423679359186
2314,2020Q4,49.37045930173001,48.892831372071754,0.4776279296582544
2314,2021Q1,42.26865142768943,43.26238990052943,-0.9937384728400005
2314,2021Q2,53.25335634634558,52.97241957545509,0.2809367708904915
2314,2021Q3,53.89813854740264,52.12256906482737,1.7755694825752713
2314,2021Q4,46.362327089039624,46.65239634082941,-0.29006925178978804
2314,2022Q1,36.67065790923668,36.38714732724956,0.2835105819871231
2314,2022Q2,37.7955983280978,39.85049100044953,-2.054892672351727
2314,2022Q3,37.65236293677473,37.92040258466269,-0.2680396478879601
2314,2022Q4,45.8708463415169,45.28713467939111,0.5837116621257934
2314,2023Q1,50.16694170515457,50.657079599111576,-0.49013789395700513
2314,2023Q2,43.537189670363965,43.97473452396977,-0.4375448536058073
2314,2023Q3,26.713861185757573,26.18285416186491,0.5310070238926627
2314,2023Q4,37.113666154296396,36.84565013522519,0.2680160190712044
2314,2024Q1,32.10952040831856,32.319963690402325,-0.21044328208376584
2314,2024Q2,37.538216388018355,37.77497949309225,-0.23676310507389786
2314,2024Q3,36.50382768378159,36.362553424101165,0.14127425968042218
2314,2024Q4,41.20125217038324,40.76905925239268,0.43219291799056236
2314,2025Q1,25.462322973164408,27.907638673352487,-2.445315700188079
2314,2025Q2,33.144693159788474,30.828037435735677,2.316655724052797
2314,2025Q3,37.0897218876193,38.783671559110566,-1.6939496714912678
2314,2025Q4,45.60251749020249,45.10219827000733,0.5003192201951592
2316,2020Q1,45.275670655524706,44.646966915521396,0.62870374000331
2316,2020Q2,58.40990716685202,57.43639161219479,0.9735155546572329
2316,2020Q3,43.15323516994201,44.982158078922126,-1.8289229089801182
2316,2020Q4,43.983655643555274,43.05577305881503,0.9278825847402459
2316,2021Q1,45.63115298311478,45.66993133725392,-0.03877835413913999
2316,2021Q2,51.616497225909406,51.46693549956817,0.14956172634123277
2316,2021Q3,44.172024628844895,44.360922978639145,-0.18889834979425046
2316,2021Q4,60.82117819786951,60.66308858368602,0.15808961418348844
2316,2022Q1,42.83492042959352,43.75903667210092,-0.9241162425074023
2316,2022Q2,42.50118446741907,41.94182132042711,0.5593631469919629
2316,2022Q3,39.66681737142923,41.28594609826584,-1.6191287268366068
2316,2022Q4,47.892810266088404,47.95621381323205,-0.06340354714364338
2316,2023Q1,54.580382735246516,53.517214573902045,1.0631681613444712
2316,2023Q2,35.86385144744407,35.964914182683565,-0.10106273523949483
2316,2023Q3,49.66608419326689,48.46046774578245,1.205616447484438
2316,2023Q4,41.82900536522674,41.712209511270935,0.11679585395580716
2316,2024Q1,47.19495630444482,47.9116799709593,-0.7167236665144756
2316,2024Q2,54.069802579790796,53.587298532384565,0.48250404740623054
2316,2024Q3,39.72033793327138,40.010210617785994,-0.2898726845146129
2316,2024Q4,40.8557782432316,41.124480050332835,-0.2687018071012375
2316,2025Q1,42.12082711517537,42.68795981404301,-0.5671326988676384
2316,2025Q2,62.580216566797546,61.241445268139884,1.3387712986576616
2316,2025Q3,60.39090559430035,61.57992893417838,-1.1890233398780339
2316,2025Q4,39.17378670927402,39.10212404356328,0.07166266571073976
2317,2020Q1,38.16680870910199,37.4543711448041,0.7124375642978933
2317,2020Q2,60.43490912087748,59.44580916871137,0.9890999521661072
2317,2020Q3,46.364742272021665,47.576160616232436,-1.2114183442107702
2317,2020Q4,62.66749254152749,62.22704553388457,0.44044700764291633
2317,2021Q1,67.05223646453538,67.42838205394652,-0.37614558941113785
2317,2021Q2,40.5846106618118,40.75065590802036,-0.16604524620856154
2317,2021Q3,51.00023801014798,51.83392645808665,-0.8336884479386697
2317,2021Q4,39.16276081699914,38.62696624784101,0.5357945691581278
2317,2022Q1,42.86703713399761,42.60775642595361,0.2592807080440025
2317,2022Q2,52.86197785144968,53.483194716914184,-0.621216865464504
2317,2022Q3,48.758953915293475,49.63297344953506,-0.8740195342415831
2317,2022Q4,40.08236241376658,39.93079319875043,0.15156921501615273
2317,2023Q1,49.538266310790696,48.818960672688846,0.7193056381018508
2317,2023Q2,53.82905954722916,53.076818224630635,0.7522413225985218
2317,2023Q3,37.37469191878515,38.9108940692556,-1.5362021504704444
2317,2023Q4,50.19729070308081,49.2342115318864,0.9630791711944084
2317,2024Q1,62.85857815255427,62.55477983248817,0.3037983200661003
2317,2024Q2,65.66227979867675,65.93291429659301,-0.27063449791626226
2317,2024Q3,49.35050637588698,49.47271035982671,-0.12220398393973397
2317,2024Q4,48.81634504954269,49.44166035623359,-0.6253153066909007
2317,2025Q1,38.804893997052,39.67571473911146,-0.8708207420594647
2317,2025Q2,54.750707593522684,52.793844386705246,1.956863206817438
2317,2025Q3,74.74646697199941,74.6876988967727,0.058768075226709016
2317,2025Q4,49.956420462276625,50.26783541097929,-0.3114149487026623
2321,2020Q1,49.57306541547867,51.27338390591024,-1.7003184904315631
2321,2020Q2,50.19847864367127,48.71201914851875,1.4864594951525234
2321,2020Q3,65.24946800885598,65.19505211321422,0.05441589564176752
2321,2020Q4,36.71854385111436,36.82944842186323,-0.11090457074887183
2321,2021Q1,37.57999804393038,38.57443589623023,-0.9944378522998463
2321,2021Q2,40.892731115997606,41.31334491238371,-0.42061379638610674
2321,2021Q3,42.672366799151746,41.26150835633235,1.4108584428193964
2321,2021Q4,50.13857924171116,50.01281026195566,0.12576897975550594
2321,2022Q1,46.96631850488537,48.354605765510335,-1.3882872606249634
2321,2022Q2,34.71072363628624,35.39563221914612,-0.6849085828598831
2321,2022Q3,58.492166141850106,57.805144812601675,0.6870213292484308
2321,2022Q4,45.97151039002249,44.99499717172132,0.9765132183011644
2321,2023Q1,62.70201023008928,63.32838221311035,-0.6263719830210732
2321,2023Q2,44.14007041635595,46.49984070439939,-2.3597702880434426
2321,2023Q3,51.920804259427356,50.40074365998378,1.5200605994435747
2321,2023Q4,57.98383648185622,57.748615294503125,0.2352211873530976
2321,2024Q1,56.697012775062426,57.904800277185586,-1.2077875021231606
2321,2024Q2,46.33237192738954,46.43590046736863,-0.10352853997909506
2321,2024Q3,50.51214190624077,50.05969006383474,0.45245184240602754
2321,2024Q4,48.77401590122831,48.81302558155262,-0.03900968032431251
2321,2025Q1,54.62451709597491,54.50723937555885,0.11727772041606244
2321,2025Q2,55.42615384942918,54.743788393843836,0.6823654555853409
2321,2025Q3,58.956456147660454,59.55135443325203,-0.5948982855915759
2321,2025Q4,54.4070931247563,55.17659533188683,-0.7695022071305289
2323,2020Q1,31.062704315630327,29.645680913877435,1.4170234017528927
2323,2020Q2,53.475722729905335,53.709520704547884,-0.23379797464254892
2323,2020Q3,48.03115474974367,48.66223895734557,-0.6310842076019014
2323,2020Q4,47.4828524143376,46.8284011125356,0.6544513018019984
2323,2021Q1,33.291498763320334,32.89071803665418,0.40078072666615583
2323,2021Q2,52.7062622173985,53.68556773495538,-0.9793055175568739
2323,2021Q3,39.105935651524156,38.63114707047306,0.47478858105109367
2323,2021Q4,49.296264022812544,48.92142240917745,0.37484161363509116
2323,2022Q1,44.160142347530595,46.27049567127117,-2.1103533237405756
2323,2022Q2,30.608000055442808,30.837459448060038,-0.2294593926172297
2323,2022Q3,44.413448461463766,44.39281974129907,0.020628720164694414
2323,2022Q4,45.40244280668595,45.51038684766131,-0.10794404097536159
2323,2023Q1,51.293403430865226,49.9726176147118,1.3207858161534247
2323,2023Q2,57.85805511887363,57.82264440605542,0.035410712818212176
2323,2023Q3,30.69501505404063,31.05300129850025,-0.35798624445961735
2323,2023Q4,43.752520614652504,43.57144253694718,0.18107807770532247
2323,2024Q1,48.49515710498673,47.92797652321775,0.5671805817689801
2323,2024Q2,38.64611194830156,39.51352966225877,-0.8674177139572095
2323,2024Q3,44.470827133224915,43.391575503735574,1.0792516294893417
2323,2024Q4,33.252354293189846,34.268732652823324,-1.0163783596334781
2323,2025Q1,40.09084303310933,39.871087529689504,0.21975550341982597
2323,2025Q2,46.25367133545674,44.981112735390774,1.2725586000659632
2323,2025Q3,52.12937083859326,52.31372784403731,-0.1843570054440491
2323,2025Q4,50.14225448524569,50.29325046736763,-0.1509959821219411
2324,2020Q1,42.376991537144974,42.621445953695776,-0.24445441655080202
2324,2020Q2,65.0926618017952,65.18783463918855,-0.09517283739334914
2324,2020Q3,51.39939311640147,52.1564575894513,-0.7570644730498302
2324,2020Q4,55.10689822753414,54.51528005772992,0.5916181698042209
2324,2021Q1,63.20380908249009,62.932216216494254,0.2715928659958351
2324,2021Q2,43.38861732900154,45.61602300009632,-2.227405671094779
2324,2021Q3,54.88608250520461,52.86715523022515,2.018927274979461
2324,2021Q4,49.69709420063373,49.66199704926091,0.03509715137281688
2324,2022Q1,73.30086812937779,73.66215294044552,-0.36128481106773336
2324,2022Q2,46.814996698841554,47.13158783145772,-0.31659113261616767
2324,2022Q3,50.39198378541866,51.867356722862375,-1.4753729374437157
2324,2022Q4,58.51308209151224,57.429762515417714,1.0833195760945245
2324,2023Q1,68.2287084889716,68.34416963655573,-0.11546114758412784
2324,2023Q2,70.49802400232649,71.38270380533162,-0.8846798030051275
2324,2023Q3,41.53211838834887,42.09989119948601,-0.5677728111371394
2324,2023Q4,55.57342769341879,54.91930127272198,0.6541264206968123
2324,2024Q1,44.70450526264373,45.37458019346839,-0.6700749308246614
2324,2024Q2,41.8625132119848,42.99330587197377,-1.1307926599889697
2324,2024Q3,50.385256735127165,49.36006847276285,1.025188262364317
2324,2024Q4,55.63917067039829,55.79440142659448,-0.15523075619618965
2324,2025Q1,51.831048294566244,52.96428402637779,-1.1332357318115456
2324,2025Q2,47.87328462904196,46.51090546047047,1.3623791685714934
2324,2025Q3,49.617964096999984,49.322270412190164,0.2956936848098195
2324,2025Q4,39.5955307004274,40.091106040326586,-0.4955753398991831
2327,2020Q1,45.69005401801207,46.95085545868169,-1.260801440669617
2327,2020Q2,62.84486128823941,62.057774657564934,0.787086630674473
2327,2020Q3,39.242949187050314,40.20905870213379,-0.966109515083474
2327,2020Q4,64.34337321688533,63.749376945887214,0.5939962709981117
2327,2021Q1,50.89461378675829,52.34512069833277,-1.4505069115744789
2327,2021Q2,49.57030827487253,48.46239333174577,1.107914943126758
2327,2021Q3,42.49319890304222,43.82565202420795,-1.3324531211657273
2327,2021Q4,55.31699000681048,54.70335440313439,0.6136356036760873
2327,2022Q1,40.68924310075609,41.039376843982325,-0.35013374322623747
2327,2022Q2,39.44440156662551,40.88574841100549,-1.4413468443799786
2327,2022Q3,51.19480511577359,51.07731636748558,0.11748874828801092
2327,2022Q4,49.07551921720228,48.98597307447194,0.08954614273033457
2327,2023Q1,58.350491455397936,56.534501224984744,1.8159902304131919
2327,2023Q2,41.04966135343087,42.567355650714035,-1.517694297283164
2327,2023Q3,57.08802460936825,55.84808651495497,1.2399380944132758
2327,2023Q4,56.49017345640303,56.94667445239054,-0.45650099598751126
2327,2024Q1,40.52418197283314,39.596273279686464,0.9279086931466765
2327,2024Q2,61.77234246456323,60.989015446761734,0.783327017801497
2327,2024Q3,58.50403484957028,58.83912438078008,-0.3350895312097961
2327,2024Q4,42.38728893027259,42.67956169360463,-0.29227276333204344
2327,2025Q1,46.37559442861616,47.18602836154605,-0.8104339329298895
2327,2025Q2,52.70841808265268,51.71917100849515,0.9892470741575252
2327,2025Q3,63.46968682038471,63.21225652840858,0.257430291976128
2327,2025Q4,48.43871362151554,49.4934678316656,-1.0547542101500582
2328,2020Q1,40.24366682249996,39.40124568625184,0.8424211362481202
2328,2020Q2,56.903043423121794,57.3029920849381,-0.3999486618163033
2328,2020Q3,46.68070043935392,47.42699244013325,-0.7462920007793272
2328,2020Q4,53.92148274182875,53.125687225221164,0.7957955166075834
2328,2021Q1,56.08854674362648,57.11254634768009,-1.023999604053607
2328,2021Q2,42.05806833070904,42.182714426651756,-0.12464609594271536
2328,2021Q3,39.46679045653721,39.36772471221377,0.09906574432343973
2328,2021Q4,41.25640026679107,41.531150028181024,-0.27474976138995544
2328,2022Q1,39.837175337872836,37.90609390374488,1.9310814341279539
2328,2022Q2,46.590391989683674,47.73580011827574,-1.1454081285920665
2328,2022Q3,46.111610549914225,46.73912263268734,-0.6275120827731158
2328,2022Q4,51.871553789655195,51.66439932872743,0.207154460927768
2328,2023Q1,49.87379483243589,49.02449008270432,0.8493047497315729
2328,2023Q2,43.97051055049285,45.523144150642814,-1.5526336001499672
2328,2023Q3,40.78868328315414,40.497362930556484,0.2913203525976584
2328,2023Q4,38.526447983611895,37.81552779119951,0.710920192412388
2328,2024Q1,45.14679927651713,44.88568019529493,0.26111908122219774
2328,2024Q2,51.850149458553304,52.38129116837486,-0.5311417098215543
2328,2024Q3,50.1616726863209,50.02560631524239,0.13606637107850617
2328,2024Q4,49.305066328307895,49.678043610551704,-0.3729772822438093
2328,2025Q1,54.485725462380486,54.996211948540065,-0.5104864861595786
2328,2025Q2,41.518283307092844,40.678422588471044,0.8398607186218001
2328,2025Q3,52.18838181553543,52.64528983765705,-0.45690802212162396
2328,2025Q4,37.62552526976427,36.80623924801624,0.8192860217480273
2329,2020Q1,40.04098644558706,39.713307571269034,0.3276788743180248
2329,2020Q2,56.81508808531874,56.83562029185011,-0.02053220653137089
2329,2020Q3,42.843560854504815,43.50355825460984,-0.659997400105027
2329,2020Q4,56.68678514568977,56.43456309983224,0.25222204585752905
2329,2021Q1,43.81610776541405,43.7679202655521,0.04818749986195314
2329,2021Q2,61.58298092046528,61.02443384940782,0.5585470710574612
2329,2021Q3,51.39159285152505,52.42313264277919,-1.03153979125414
2329,2021Q4,46.04027347094726,45.76867382803904,0.27159964290822103
2329,2022Q1,37.99437974096153,37.228363300876715,0.7660164400848117
2329,2022Q2,37.556891785499054,39.16296459807386,-1.6060728125748085
2329,2022Q3,50.76812618196093,50.72843371318597,0.03969246877495891
2329,2022Q4,50.08268616884472,49.69967497823685,0.38301119060786704
2329,2023Q1,59.75254950867788,59.169897730846195,0.5826517778316855
2329,2023Q2,51.03794230165289,51.7842719478466,-0.7463296461937077
2329,2023Q3,54.956796337160306,55.06629827324659,-0.10950193608628211
2329,2023Q4,43.69871034839212,44.00262254816392,-0.3039121997718013
2329,2024Q1,47.10852419627181,46.51030947468611,0.5982147215856983
2329,2024Q2,37.90429847341854,37.72774521431732,0.17655325910121888
2329,2024Q3,31.145386848953066,30.18377929138211,0.9616075575709573
2329,2024Q4,34.78377320490738,35.435739371565745,-0.6519661666583687
2329,2025Q1,48.267808216929986,48.666677930033,-0.3988697131030179
2329,2025Q2,56.47229098806264,55.50343975077006,0.9688512372925757
2329,2025Q3,53.172811394936815,53.04111213038405,0.13169926455276482
2329,2025Q4,47.43669343768875,46.87764228145743,0.5590511562313196
2330,2020Q1,42.59481289192343,42.314060943256266,0.2807519486671666
2330,2020Q2,59.389280172482025,59.68451649722657,-0.2952363247445433
2330,2020Q3,62.650752466642935,63.27054155167396,-0.619789085031023
2330,2020Q4,57.026213437896,56.11756406423156,0.9086493736644385
2330,2021Q1,57.19410462564292,58.70416546193995,-1.5100608362970291
2330,2021Q2,59.72191858299785,59.62022503853692,0.10169354446092882
2330,2021Q3,49.02844096702622,49.760262122449525,-0.7318211554233045
2330,2021Q4,52.02232946672826,51.187187433368685,0.835142033359574
2330,2022Q1,46.18772437729113,46.10573682119635,0.0819875560947807
2330,2022Q2,33.76785276226205,35.779769624815415,-2.011916862553363
2330,2022Q3,45.90640555143037,46.21451204824252,-0.30810649681215097
2330,2022Q4,48.07164422641169,47.86125940228608,0.21038482412561166
2330,2023Q1,63.699519125893964,61.75271072738466,1.9468083985093045
2330,2023Q2,52.761504804439916,53.92187624885741,-1.1603714444174926
2330,2023Q3,36.49880344478545,37.327667029795165,-0.8288635850097137
2330,2023Q4,61.283971998496334,60.069510356969865,1.2144616415264693
2330,2024Q1,70.65849689403555,71.54548623224271,-0.8869893382071581
2330,2024Q2,68.72274627116207,68.54148789111575,0.1812583800463159
2330,2024Q3,56.1188291378992,55.81261237140796,0.3062167664912394
2330,2024Q4,53.2709378123082,53.689986622024406,-0.41904880971620884
2330,2025Q1,37.00874085768539,37.79634624213193,-0.7876053844465432
2330,2025Q2,61.113071843366384,59.67419004031614,1.4388818030502435
2330,2025Q3,70.93131075984431,71.01612754970633,-0.08481678986201757
2330,2025Q4,59.18250050682622,59.098660654064545,0.08383985276167749
2331,2020Q1,30.48256437617429,31.237354910632494,-0.754790534458202
2331,2020Q2,59.97060131855445,59.008893045078665,0.9617082734757858
2331,2020Q3,46.038696458950426,46.46708807162196,-0.4283916126715326
2331,2020Q4,57.58240955938064,57.19516864586253,0.38724091351811296
2331,2021Q1,56.47452167054933,57.5457532908876,-1.0712316203382741
2331,2021Q2,35.035268439115214,35.39128106036175,-0.3560126212465349
2331,2021Q3,43.563121937376486,43.030831124513995,0.5322908128624917
2331,2021Q4,36.32718086254797,36.37218771819599,-0.045006855648018984
2331,2022Q1,41.31663928711488,40.326433146622534,0.9902061404923472
2331,2022Q2,49.266585093917875,49.748877340820925,-0.48229224690305017
2331,2022Q3,53.71550941678208,54.00836129037704,-0.29285187359495524
2331,2022Q4,44.16505862457667,44.6764093784992,-0.5113507539225282
2331,2023Q1,54.51119444029948,53.164703248056064,1.3464911922434126
2331,2023Q2,60.63472088277176,60.245614166513484,0.38910671625827575
2331,2023Q3,40.25141253479769,41.7949364575333,-1.5435239227356092
2331,2023Q4,41.34941039910385,40.74914517814048,0.6002652209633723
2331,2024Q1,39.12649781778632,38.955030726917606,0.1714670908687168
2331,2024Q2,45.861909120750006,47.04814801984088,-1.186238899090874
2331,2024Q3,38.84820397327141,37.329284830509636,1.5189191427617743
2331,2024Q4,37.48711165546881,37.92100657416022,-0.43389491869140784
2331,2025Q1,38.553692647196605,40.02236037736283,-1.4686677301662243
2331,2025Q2,48.99421958935827,47.51348486563987,1.480734723718406
2331,2025Q3,53.09460170271439,52.6011082321695,0.493493470544891
2331,2025Q4,47.000859723548594,48.51159185920841,-1.510732135659815
2332,2020Q1,43.57845075815383,42.77744822300622,0.8010025351476102
2332,2020Q2,55.984523145597436,55.8257800771366,0.1587430684608364
2332,2020Q3,48.46121659075744,49.41448254594455,-0.9532659551871134
2332,2020Q4,56.91038614076987,56.94569698173344,-0.03531084096356807
2332,2021Q1,38.40468021241535,38.422535530815274,-0.017855318399924158
2332,2021Q2,35.03892599697111,34.842074279139034,0.19685171783207522
2332,2021Q3,41.18960711025552,40.416013765378544,0.7735933448769785
2332,2021Q4,45.94322371802363,46.10618160034993,-0.16295788232629604
2332,2022Q1,41.89261189481465,41.190307401804034,0.7023044930106153
2332,2022Q2,36.73654892889994,38.03260213590812,-1.2960532070081783
2332,2022Q3,51.058326697162514,51.895639049665,-0.8373123525024866
2332,2022Q4,47.30543281902911,47.33724011873938,-0.031807299710273185
2332,2023Q1,59.335552187210205,57.120461496768925,2.2150906904412793
2332,2023Q2,58.09531025727408,58.655785747430386,-0.5604754901563069
2332,2023Q3,37.487008211063156,38.721428118958386,-1.23441990789523
2332,2023Q4,40.319664204999306,39.40925957009757,0.9104046349017381
2332,2024Q1,40.370751276060034,41.89687122701515,-1.5261199509551133
2332,2024Q2,49.494850974387035,48.5353090578779,0.9595419165091315
2332,2024Q3,58.660737484178284,59.03120560662924,-0.3704681224509585
2332,2024Q4,49.277038260814145,49.50703767585738,-0.2299994150432383
2332,2025Q1,35.22683611577234,35.62384348999592,-0.3970073742235769
2332,2025Q2,37.24903470920942,36.27417237260055,0.9748623366088651
2332,2025Q3,48.40284335033768,48.07537158081749,0.3274717695201943
2332,2025Q4,38.14592255234779,39.51772265721904,-1.371800104871248
2337,2020Q1,44.15996051600085,44.302175974772624,-0.14221545877177277
2337,2020Q2,52.94425475944276,52.940338761376445,0.003915998066311488
2337,2020Q3,51.18977070875292,51.096721738220246,0.0930489705326707
2337,2020Q4,50.47856626691469,50.22445160037264,0.2541146665420513
2337,2021Q1,46.7564727275937,46.89668739311199,-0.1402146655182861
2337,2021Q2,54.16623412835274,54.04376913763422,0.12246499071851957
2337,2021Q3,41.73013285168048,42.49172218880464,-0.7615893371241569
2337,2021Q4,53.62135272587343,53.05245970119256,0.5688930246808681
2337,2022Q1,48.330401441751015,49.65283064447448,-1.3224292027234625
2337,2022Q2,40.8883717878955,41.12667456216727,-0.23830277427176583
2337,2022Q3,46.2273127784253,46.12062070211583,0.10669207630947142
2337,2022Q4,58.1895642154492,58.26765674123,-0.0780925257807965
2337,2023Q1,51.93265864466777,50.787275655364915,1.1453829893028526
2337,2023Q2,47.24007494423145,47.094977652796146,0.14509729143530592
2337,2023Q3,43.24093260359572,44.31182530429195,-1.070892700696227
2337,2023Q4,49.297651876632216,48.68733604310888,0.6103158335233374
2337,2024Q1,27.28862666959596,28.790960222861607,-1.5023335532656468
2337,2024Q2,46.00163091382476,45.25341615126347,0.7482147625612896
2337,2024Q3,50.77596867138204,50.11047193872169,0.6654967326603511
2337,2024Q4,34.22436343394161,34.897924370765324,-0.6735609368237121
2337,2025Q1,44.268142131646826,43.86458094614092,0.40356118550590736
2337,2025Q2,48.161410648357666,48.29509457797683,-0.13368392961916697
2337,2025Q3,47.37992253903526,46.624867326512486,0.7550552125227767
2337,2025Q4,56.23562665808722,56.07019725419966,0.16542940388755767
2338,2020Q1,38.03302110031915,36.917610127532384,1.115410972786762
2338,2020Q2,59.69307838024278,59.182030949170716,0.5110474310720647
2338,2020Q3,48.452813299495574,49.70553430173638,-1.2527210022408042
2338,2020Q4,57.13413536894733,56.993898142192606,0.14023722675472072
2338,2021Q1,52.38029108544302,50.78091046533386,1.5993806201091587
2338,2021Q2,53.60885566947448,55.394393378956394,-1.7855377094819147
2338,2021Q3,41.42739785261638,41.56477972235079,-0.13738186973441202
2338,2021Q4,52.233945208596914,51.45132744315151,0.7826177654454014
2338,2022Q1,41.72043199733999,42.188904186206095,-0.46847218886610165
2338,2022Q2,48.286243343578704,49.826728239180326,-1.5404848956016224
2338,2022Q3,49.30173569268404,49.03162626046405,0.2701094322199893
2338,2022Q4,54.181336168301215,53.934228933501345,0.24710723479986996
2338,2023Q1,52.37196574973583,51.61569848165486,0.7562672680809683
2338,2023Q2,36.355906157100286,37.26893787014766,-0.9130317130473742
2338,2023Q3,34.07191259049125,34.357916403838914,-0.2860038133476621
2338,2023Q4,45.304365429048524,44.619830998177,0.6845344308715227
2338,2024Q1,35.14462607233347,36.497127076770944,-1.352501004437471
2338,2024Q2,52.55394251958844,51.75143146537678,0.8025110542116565
2338,2024Q3,41.443948586180504,41.06844343425261,0.37550515192789646
2338,2024Q4,35.15449976325281,35.65227393333022,-0.4977741700774132
2338,2025Q1,36.375184971832425,37.30124336618989,-0.9260583943574616
2338,2025Q2,38.94927656262355,37.46119606655237,1.4880804960711842
2338,2025Q3,48.582220195109706,49.39427370767852,-0.8120535125688164
2338,2025Q4,36.75342826916587,36.02237875559145,0.7310495135744262
2340,2020Q1,40.57795262805477,39.06990951919853,1.508043108856235
2340,2020Q2,58.490704436160755,59.40959046357867,-0.918886027417912
2340,2020Q3,55.267952089899254,55.14269356233752,0.1252585275617335
2340,2020Q4,46.978540379069486,46.52287927872661,0.45566110034287277
2340,2021Q1,50.48309287420326,50.70502083540851,-0.22192796120525315
2340,2021Q2,50.14018244040502,50.025314499345335,0.11486794105968556
2340,2021Q3,56.287266486326686,57.339382151036915,-1.0521156647102288
2340,2021Q4,55.17057740830305,54.681779891598076,0.4887975167049774
2340,2022Q1,27.135446236502386,27.237939143316193,-0.10249290681380785
2340,2022Q2,42.5896927696488,43.31091688090366,-0.7212241112548625
2340,2022Q3,37.80484162177727,38.50472561001402,-0.6998839882367491
2340,2022Q4,48.68613929014194,48.604935782905436,0.08120350723650205
2340,2023Q1,53.14985578597379,52.04261755013314,1.1072382358406543
